399503,-0.03,-0.00,1.02,0.33,-0.25,-0.24,-0.03,1.93,141.82
399513,-0.03,-0.00,1.02,0.38,-0.23,-0.22,0.01,1.82,141.82
399523,-0.03,-0.00,1.02,0.28,-0.21,-0.33,-0.09,1.78,141.81
399533,-0.03,0.00,1.02,0.11,-0.20,-0.12,-0.00,1.71,141.82
399543,-0.03,-0.00,1.02,-0.05,-0.18,0.09,-0.04,1.82,141.83
399553,-0.03,-0.00,1.02,0.05,-0.22,0.14,-0.09,1.72,141.83
399563,-0.03,-0.00,1.02,-0.08,-0.16,0.09,-0.13,1.83,141.83
399573,-0.03,-0.00,1.02,-0.07,-0.21,-0.00,-0.02,1.87,141.83
399583,-0.03,0.00,1.02,0.01,-0.30,0.13,0.10,1.86,141.84
399593,-0.03,0.00,1.02,-0.01,-0.32,0.20,0.17,1.77,141.85
399603,-0.03,0.01,1.02,0.13,-0.34,0.10,0.29,1.78,141.85
399613,-0.03,0.00,1.02,0.18,-0.39,-0.09,0.19,1.74,141.83
399623,-0.03,0.01,1.02,0.12,-0.39,-0.28,0.30,1.76,141.83
399633,-0.03,0.01,1.02,0.15,-0.34,-0.28,0.41,1.75,141.83
399643,-0.03,0.01,1.02,0.36,-0.32,-0.32,0.33,1.69,141.82
399653,-0.03,0.00,1.02,0.17,-0.27,-0.15,0.26,1.78,141.82
399663,-0.03,0.00,1.02,0.14,-0.25,0.01,0.15,1.81,141.83
399673,-0.03,0.00,1.02,0.33,-0.15,-0.04,0.11,1.70,141.82
399683,-0.03,0.00,1.02,0.33,-0.16,0.04,0.23,1.68,141.83
399693,-0.03,0.00,1.02,0.40,-0.16,0.12,0.33,1.75,141.84
399703,-0.03,0.00,1.02,0.38,-0.19,0.11,0.21,1.76,141.83
399713,-0.03,0.00,1.02,0.20,-0.29,0.22,0.29,1.83,141.84
399723,-0.03,0.00,1.02,0.14,-0.33,0.24,0.22,1.74,141.84
399733,-0.03,0.00,1.02,-0.04,-0.36,0.32,0.13,1.82,141.85
399743,-0.03,0.00,1.02,0.06,-0.36,-0.05,0.16,1.93,141.83
399753,-0.03,0.00,1.02,-0.02,-0.35,0.05,0.07,1.85,141.84
399763,-0.03,0.00,1.02,0.06,-0.38,-0.08,0.17,1.77,141.83
399773,-0.03,0.00,1.03,0.10,-0.34,-0.10,0.06,1.79,141.83
399783,-0.03,0.00,1.02,0.24,-0.42,-0.25,0.16,1.72,141.82
399793,-0.03,0.00,1.02,0.27,-0.36,-0.18,0.23,1.80,141.82
399803,-0.03,0.00,1.02,0.20,-0.40,-0.17,0.13,1.85,141.82
399813,-0.03,-0.00,1.02,-0.11,-0.34,0.16,0.02,1.79,141.83
399823,-0.03,-0.00,1.02,-0.05,-0.33,-0.03,0.04,1.90,141.82
399833,-0.03,0.00,1.02,0.17,-0.33,-0.17,0.15,1.85,141.82
399843,-0.03,0.00,1.02,0.38,-0.29,-0.33,0.15,1.96,141.81
399853,-0.03,0.00,1.02,0.46,-0.21,-0.27,0.21,1.86,141.81
399863,-0.03,0.00,1.02,0.39,-0.25,-0.16,0.28,1.95,141.82
399873,-0.03,0.00,1.02,0.40,-0.21,-0.03,0.17,1.95,141.82
399883,-0.03,-0.00,1.02,0.22,-0.17,0.01,0.05,1.99,141.82
399893,-0.03,0.00,1.02,0.20,-0.20,-0.07,0.14,1.91,141.81
399903,-0.03,0.00,1.02,-0.17,-0.26,0.07,0.23,1.87,141.82
399913,-0.03,0.00,1.02,-0.01,-0.19,0.04,0.12,1.89,141.82
399923,-0.03,0.00,1.02,-0.07,-0.19,0.22,0.23,1.88,141.83
399933,-0.03,0.00,1.02,0.05,-0.14,0.48,0.28,1.77,141.85
399943,-0.03,0.01,1.02,-0.13,-0.16,0.38,0.38,1.81,141.85
399953,-0.03,0.01,1.02,-0.10,-0.21,0.34,0.48,1.76,141.86
399963,-0.03,0.01,1.02,-0.17,-0.23,0.52,0.50,1.86,141.87
399973,-0.03,0.01,1.02,-0.20,-0.17,0.57,0.51,1.75,141.88
